respondent_id,Please indicate your age,Please indicate your race - Selected Choice,Please indicate your race - Other - Text,Are you Hispanic or Latino?,How would you describe the area where you grew up?,How would you describe the area in which you currently live?,In which region of the United States do you currently live?,Please indicate your annual household income,Education,Which employment status best describes you?,How would you describe your current living situation (check all that apply) - Selected Choice,How would you describe your current living situation (check all that apply) - Other - Text,Please indicate your political identification,Please indicate your gender
R_31mjlrWU4Ki7S3e,60-69,White,,No,Urban,Suburban,Northeast,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_3OcCqXbWU47npeH,50-59,White,,No,Suburban,Suburban,Midwest,"$15,000 - $24,999",Some college or associate's degree,Working part-time,I live alone,,Somewhat liberal,Female
R_29oxKaKybevwqk3,60-69,White,,No,Suburban,Suburban,South,"$50,000 - $74,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_2wt61hHMVfHw73A,70-79,White,,No,Rural,Suburban,Midwest,"$35,000 - $49,999",Graduate or professional degree,Working part-time,I live alone,,Very conservative,Male
R_3kzuWwJmo4vtuRz,60-69,White,,No,Rural,Rural,South,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Female
R_3n5VPd2aA1julNr,70-79,White,,No,Urban,Urban,Northeast,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_6A5398OUoTO4xjP,70-79,White,,No,Suburban,Suburban,Midwest,"$15,000 - $24,999","High school graduate, GED, or equivalent",Retired,I live alone,,Moderate,Female
R_UZ1XNTVGIJFZzwt,50-59,White,,No,Rural,Urban,South,"$35,000 - $49,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_A7DURVEmzVHmnqF,70-79,White,,No,Rural,Rural,South,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_3q8Yc0Q5gmWPCjN,80-89,White,,No,Suburban,Suburban,Northeast,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_2wEu7suPYlbTFzR,60-69,White,,No,Suburban,Urban,South,"More than $200,000",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_eOJjJuKb0HiYThn,60-69,White,,No,Rural,Rural,Northeast,"$35,000 - $49,999",Bachelor's degree,Retired,I live with family members,,Very conservative,Male
R_WrFuNkz6mtVM1mF,60-69,White,,No,Urban,Suburban,Midwest,"$50,000 - $74,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_23fctseOQzdho8A,80-89,White,,No,Urban,Suburban,West,"$35,000 - $49,999",Bachelor's degree,Retired,I live alone,,Moderate,Male
R_31c4bkaoC9oFDvy,50-59,White,,No,Rural,Rural,South,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live with family members,,Somewhat conservative,Male
R_2q4r0RxOeecndFE,50-59,White,,No,Suburban,Suburban,Midwest,"$15,000 - $24,999",Some college or associate's degree,Retired,I live with family members,,Very liberal,Female
R_2VQIMTeuv64ZRBO,60-69,White,,No,Suburban,Suburban,Midwest,"$50,000 - $74,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Female
R_1BWnt16crNsOMlO,60-69,White,,No,Suburban,Suburban,West,"$100,000 - $149,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_3dQy70InlDe4mf4,60-69,White,,No,Suburban,Rural,South,"$35,000 - $49,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_vTYnqkeMbLxWGQh,60-69,White,,No,Suburban,Suburban,West,"$75,000 - $99,999",Graduate or professional degree,Working full-time,I live with a spouse or romantic partner,,Very conservative,Male
R_Tj8qurphwTEGlq1,70-79,White,,No,Urban,Rural,Midwest,"$35,000 - $49,999",Graduate or professional degree,Retired,I live alone,,Somewhat liberal,Female
R_2zYeahm7uSIvaw1,50-59,White,,No,Suburban,Rural,West,"Less than $10,000","High school graduate, GED, or equivalent",Unemployed,I live with family members,,Moderate,Female
R_324Oz36PFhCB1d8,70-79,White,,No,Suburban,Rural,South,"$15,000 - $24,999",Bachelor's degree,Retired,I live alone,,Somewhat conservative,Female
R_2Va79uuR8i01Ks7,70-79,White,,No,Rural,Rural,West,"$25,000 - $34,999","High school graduate, GED, or equivalent",Retired,I live alone,,Very conservative,Female
R_1Q3XRdeZY67Xjmq,60-69,White,,No,Urban,Urban,Midwest,"$15,000 - $24,999",Some college or associate's degree,Working full-time,I live alone,,Moderate,Male
R_31NRGO3uf3DuiMx,70-79,White,,No,Urban,Suburban,South,"$50,000 - $74,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_d0tlwpZR45ArZSx,70-79,White,,No,Suburban,Suburban,Midwest,"$35,000 - $49,999",Bachelor's degree,Retired,I live alone,,Somewhat conservative,Male
R_21acEC4BYGcYuOk,50-59,White,,No,Suburban,Suburban,South,"$15,000 - $24,999","High school graduate, GED, or equivalent",Working full-time,I live with family members,,Somewhat liberal,Male
R_2zHNh893WnMNhfo,70-79,White,,No,Urban,Suburban,South,"$150,000 - $199,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_SOANdp9Q0THBKtb,70-79,White,,No,Suburban,Rural,South,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_27rMLm5gBTPREOA,60-69,White,,No,Suburban,Suburban,Northeast,"$100,000 - $149,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Very conservative,Male
R_2vdeAnvwaeFAHHT,50-59,Black or African American,,No,Urban,Urban,South,"$35,000 - $49,999",Some college or associate's degree,Working part-time,I live alone,,Moderate,Male
R_UcPgcAIOR577UYN,60-69,White,,No,Suburban,Suburban,Midwest,"$50,000 - $74,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_1QGYAYbNhtQJ2Hr,60-69,White,,Yes,Suburban,Suburban,Midwest,"$150,000 - $199,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_2qymCxEhO5wj1PS,60-69,White,,No,Suburban,Suburban,South,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_1gCPmmaww0Tj7fx,50-59,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Graduate or professional degree,Working full-time,I live alone,,Somewhat conservative,Male
R_3Rrduwe5Vhu9Yzd,50-59,White,,No,Suburban,Suburban,Midwest,"More than $200,000",Bachelor's degree,Retired,I live with family members,,Somewhat conservative,Male
R_3s0ldVvCOQ4W32X,60-69,White,,No,Urban,Urban,Midwest,"$35,000 - $49,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Male
R_2pJnCINKIXGlKG1,60-69,Black or African American,,No,Urban,Urban,Midwest,"$150,000 - $199,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Very liberal,Male
R_2CUIr9FzPnwiUXV,60-69,White,,No,Urban,Urban,Northeast,"$100,000 - $149,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_271lXQb3BMuLIXG,60-69,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_3CVma0KNE7BIJ1s,70-79,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_29nvo6n4Fs1U06X,70-79,White,,No,Urban,Suburban,West,"$75,000 - $99,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_1pnh5a1HstQwLq3,50-59,White,,No,Rural,Rural,South,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live alone,,Moderate,Male
R_3oOaZAtnfK9YdwE,60-69,White,,No,Urban,Urban,Northeast,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live alone,,Moderate,Male
R_0IM30kdwHtw6DIZ,60-69,White,,No,Suburban,Suburban,Midwest,"$75,000 - $99,999",Graduate or professional degree,Retired,I live alone,,Moderate,Male
R_bCMbH8Z9RZZxcyt,70-79,White,,No,Suburban,Suburban,Northeast,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_ODcGNUIVrh7u9Md,60-69,White,,No,Urban,Rural,Northeast,"$25,000 - $34,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_3OfDY3LpFwlUi2U,70-79,White,,No,Urban,Suburban,West,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_1LpOe8EtyDvnQi1,50-59,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Some college or associate's degree,Working full-time,I live with family members,,Somewhat conservative,Male
R_22y4erc7aDeKsaW,60-69,White,,No,Rural,Suburban,Northeast,"$75,000 - $99,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_afuJRokuDQc6qdj,60-69,White,,No,Suburban,Suburban,South,"$75,000 - $99,999","High school graduate, GED, or equivalent",On disability,I live with a spouse or romantic partner,,Moderate,Male
R_4JHwhsAY3UAmHLj,60-69,White,,No,Suburban,Suburban,West,"$100,000 - $149,999",Graduate or professional degree,Working part-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_1i4G6ibrr0McRuq,60-69,White,,No,Urban,Suburban,West,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_1CJvz7qtt78Or5b,50-59,White,,No,Rural,Rural,West,"$15,000 - $24,999",Some college or associate's degree,Working part-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_3DdpZrzdbcWfFkx,50-59,White,,No,Urban,Urban,West,"Less than $10,000",Some college or associate's degree,Working part-time,I live alone,,Very conservative,Male
R_71BJAD7sk8ovxPb,50-59,White,,No,Urban,Urban,South,"$35,000 - $49,999",Some college or associate's degree,Unemployed,I live with a spouse or romantic partner,,Moderate,Male
R_3O7hlyZWuLVerQB,60-69,White,,No,Suburban,Rural,South,"$100,000 - $149,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_2ydrD21EU8tQkI3,70-79,White,,No,Suburban,Suburban,South,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_1l4tuKkFtbiHUxR,50-59,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Some college or associate's degree,Working part-time,I live with a spouse or romantic partner,,Moderate,Male
R_1QfP0XLOgeNXfwX,60-69,White,,No,Urban,Urban,West,"$50,000 - $74,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_1dEvzIhnkYpwUPv,60-69,White,,No,Suburban,Suburban,South,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_3CN5F43xJQJe7nD,70-79,White,,No,Rural,Suburban,West,"$100,000 - $149,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_3ExT0w5OgO8v2eb,70-79,White,,No,Urban,Suburban,South,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_31HSh2SFE1F5VzC,50-59,White,,No,Rural,Suburban,South,"More than $200,000",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_cGdm8M6jpcp5H4B,70-79,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_33se6usaqfdgUBH,50-59,White,,No,Rural,Rural,West,"Less than $10,000",Some college or associate's degree,On disability,I live alone,,Somewhat conservative,Male
R_2pRAZnDihb3nZHX,70-79,White,,No,Suburban,Suburban,West,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Somewhat liberal,Male
R_1HjefsPZFanCmKg,60-69,White,,No,Suburban,Rural,West,"$50,000 - $74,999",Some college or associate's degree,Working part-time,I live with a spouse or romantic partner,,Very conservative,Male
R_bPhSn9zKuA9d94J,50-59,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Male
R_1hLlpkDl5uPq1ig,50-59,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Some college or associate's degree,Working part-time,I live with family members,,Moderate,Male
R_BGw6EjBF9AtkSxH,50-59,White,,No,Rural,Suburban,West,"$100,000 - $149,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_2QnR2iFfFQcNuN2,60-69,White,,No,Urban,Rural,West,"$35,000 - $49,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Very liberal,Male
R_26c1yUQHjvU2Q2U,50-59,White,,No,Suburban,Suburban,West,"$25,000 - $34,999",Some college or associate's degree,Working part-time,I live alone,,Somewhat liberal,Male
R_ugl8IIlHavg4nxn,60-69,White,,No,Rural,Suburban,West,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_1dLhzRLrLQahdcu,50-59,White,,No,Rural,Suburban,West,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_3oA53RLFMm1tDdu,50-59,White,,No,Suburban,Suburban,West,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_1OiTA388VUshmQt,50-59,Asian,,No,Urban,Urban,West,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_1HC5bg3zcLvxQBz,50-59,White,,Yes,Suburban,Suburban,South,"$15,000 - $24,999",Some college or associate's degree,Working full-time,I live with family members,,Very conservative,Male
R_9U2MHIQx5zZzgNX,50-59,White,,No,Suburban,Suburban,West,"$25,000 - $34,999",Bachelor's degree,Retired,I live alone,,Somewhat conservative,Female
R_1QEeGK6Po5PpNZv,50-59,White,,Yes,Urban,Urban,West,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with family members,,Somewhat liberal,Female
R_4VNW993KgEpI1y1,60-69,Black or African American,,Yes,Urban,Urban,Northeast,"Less than $10,000",Some college or associate's degree,Working part-time,I live with family members,,Moderate,Male
R_3PZYJu0ANCeuGca,60-69,White,,Yes,Suburban,Suburban,West,"$15,000 - $24,999",Some college or associate's degree,Retired,I live alone,,Moderate,Female
R_1GPo4eaaoZ0slSh,70-79,White,,No,Rural,Rural,South,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_ZgY60EB7a6aeqiZ,50-59,Other,,No,Rural,Rural,South,"Less than $10,000","High school graduate, GED, or equivalent",On disability,I live with family members,,Moderate,Female
R_214yDjSlcvaBcR4,60-69,White,,No,Rural,Suburban,South,"$25,000 - $34,999","High school graduate, GED, or equivalent",Retired,I live with family members,,Moderate,Female
R_3qQmEyFFe81RetG,60-69,White,,Yes,Urban,Rural,Midwest,"$75,000 - $99,999",Less than high school,Retired,I live with a spouse or romantic partner,,Very liberal,Female
R_2TyPwj0kg1KpyJf,50-59,White,,Yes,Suburban,Suburban,West,"$100,000 - $149,999",Bachelor's degree,Working full-time,Other,live with elderly parent,Somewhat conservative,Female
R_1et3d1K62RgoeK9,60-69,White,,Yes,Rural,Suburban,South,"$50,000 - $74,999",Bachelor's degree,Working part-time,I live with family members,,Very liberal,Female
R_9XIpbbIuok6VDYR,50-59,White,,Yes,Suburban,Suburban,South,"$75,000 - $99,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_AEyZKPDrXCtLLfX,50-59,White,,Yes,Urban,Urban,West,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live alone,,Very conservative,Female
R_3suFEngPi8DiVej,50-59,White,,No,Rural,Urban,South,"$10,000 - $14,999",Bachelor's degree,On disability,I live with family members,,Moderate,Female
R_pDGjnqHpuWH9GUh,60-69,White,,No,Urban,Urban,Midwest,"$50,000 - $74,999",Bachelor's degree,Unemployed,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_2TMYoTMHgYadHhg,60-69,White,,Yes,Suburban,Urban,West,"$15,000 - $24,999",Bachelor's degree,On disability,I live alone,,Very conservative,Male
R_RaaMCN4WpO9dvIB,50-59,Black or African American,,No,Suburban,Suburban,South,"$25,000 - $34,999","High school graduate, GED, or equivalent",Working full-time,I live with a spouse or romantic partner,,Very conservative,Male
R_plUnCeVM4aprPOh,50-59,White,,Yes,Rural,Rural,Midwest,"Less than $10,000",Some college or associate's degree,Working part-time,I live alone,,Moderate,Female
R_3QDYIzai00XwLOm,60-69,White,,Yes,Urban,Urban,South,"$100,000 - $149,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_3J983CnSjQiC057,50-59,White,,Yes,Urban,Urban,West,"$75,000 - $99,999",Bachelor's degree,Working full-time,I live with family members,,Moderate,Male
R_31aQ9gEKRlObl5M,50-59,White,,Yes,Urban,Suburban,Northeast,"$10,000 - $14,999",Some college or associate's degree,Working full-time,Other,Roommates,Very liberal,Female
R_1dAgAo796BTaJOk,50-59,White,,No,Urban,Rural,Northeast,"$75,000 - $99,999",Some college or associate's degree,On disability,I live with a spouse or romantic partner,,Somewhat liberal,Female
R_3Leji03PvJgFBms,50-59,White,,Yes,Rural,Rural,South,"$25,000 - $34,999",Bachelor's degree,Working full-time,I live alone,,Somewhat liberal,Female
